name,rating,year,url
After the Show Ends, 8.2,2016,https://asyafanatiklerim.com/dizi/after-the-show-ends/
"My Lawyer, Mr. Jo 2", 5.9,2016,https://asyafanatiklerim.com/dizi/my-lawyer-mr-jo-2/
One More Happy Ending, 8.5,2016,https://asyafanatiklerim.com/dizi/one-more-happy-ending/
Train to Busan, 9.2,2016,https://asyafanatiklerim.com/film/train-to-busan-izle-nw1/
Cheese in the Trap, 8.9,2016,https://asyafanatiklerim.com/dizi/cheese-in-the-trap/
Descendants of the Sun, 9.5,2016,https://asyafanatiklerim.com/dizi/descendants-of-the-sun-tur12/
Goblin, 9.6,2016,https://asyafanatiklerim.com/dizi/goblin-v3/
Life Risking Romance, 8.3,2016,https://asyafanatiklerim.com/film/life-risking-romance/
Sarayın İncisi, 8.3,2010,https://asyafanatiklerim.com/dizi/sarayin-incisi/
The Slave Hunters, 7.9,2010,https://asyafanatiklerim.com/dizi/the-slave-hunters/
Secret Garden, 8.9,2010,https://asyafanatiklerim.com/dizi/secret-garden-v5/
Pasta, 7.4,2010,https://asyafanatiklerim.com/dizi/pasta/
A Man Called God, 6.7,2010,https://asyafanatiklerim.com/dizi/a-man-called-god-tr/
P.S Man, 6.3,2010,https://asyafanatiklerim.com/dizi/p-s-man/
My Girlfriend is a Nine-Tailed Fox, 8.5,2010,https://asyafanatiklerim.com/dizi/my-girlfriend-is-a-nine-tailed-fox-nw/
Because of You, 7,2010,https://asyafanatiklerim.com/dizi/because-of-you/
Introverted Boss, 8.5,2017,https://asyafanatiklerim.com/dizi/introverted-boss/
Voice 4, 9,2017,https://asyafanatiklerim.com/dizi/voice-4/
Hyori’s Homestay, 6.5,2017,https://asyafanatiklerim.com/dizi/hyoris-homestay-tr/
Avengers Social Club, 8.8,2017,https://asyafanatiklerim.com/dizi/avengers-social-club/
Someone Noticeable, 6.9,2017,https://asyafanatiklerim.com/dizi/someone-noticeable/
Girls Generation 1979, 7.5,2017,https://asyafanatiklerim.com/dizi/girls-generation-1979/
Bir Doksan (One Ninety), 7.8,2017,https://asyafanatiklerim.com/dizi/bir-doksan-one-ninety/
I Am, 7.5,2017,https://asyafanatiklerim.com/dizi/i-am/
Final Fantasy XIV Dad of Light, 6.7,2017,https://asyafanatiklerim.com/dizi/final-fantasy-xiv-dad-of-light/
The Universe’s Star, 8.3,2017,https://asyafanatiklerim.com/dizi/the-universes-star/
Romance Full of Life, 8.1,2017,https://asyafanatiklerim.com/dizi/romance-full-of-life/
The Emperor Owner of the Mask, 8.9,2017,https://asyafanatiklerim.com/dizi/the-emperor-owner-of-the-mask/
Nothing to Lose, 8.2,2017,https://asyafanatiklerim.com/dizi/nothing-to-lose/
Money Flower, 7.9,2017,https://asyafanatiklerim.com/dizi/money-flower-tr/
Rebel: Thief Who Stole the People, 8,2017,https://asyafanatiklerim.com/dizi/rebel-thief-who-stole-the-people/
Youjo Senki, 6.7,2017,https://asyafanatiklerim.com/dizi/youjo-senki/
Eromanga Sensei, 7.6,2017,https://asyafanatiklerim.com/dizi/eromanga-sensei/
Gin no Guardian, 6.5,2017,https://asyafanatiklerim.com/dizi/gin-no-guardian/
Castlevania, 7.1,2017,https://asyafanatiklerim.com/dizi/castlevania/
Ballroom e Youkoso, 6.5,2017,https://asyafanatiklerim.com/dizi/ballroom-e-youkoso/
Romantic Doctor Teacher Kim, 9.3,2016,https://asyafanatiklerim.com/dizi/romantic-doctor-teacher-kim-v20/
Neighborhood Hero, 8.1,2016,https://asyafanatiklerim.com/dizi/neighborhood-hero/
Marriage Contract, 8.2,2016,https://asyafanatiklerim.com/dizi/marriage-contract-tr/
Lucky Romance, 8.3,2016,https://asyafanatiklerim.com/dizi/lucky-romance-v4/
Best Lover, 7.4,2016,https://asyafanatiklerim.com/dizi/best-lover/
Dramaworld, 6.5,2016,https://asyafanatiklerim.com/dizi/dramaworld/
Entourage, 6.6,2016,https://asyafanatiklerim.com/dizi/entourage/
Goodbye Mr. Black, 8.2,2016,https://asyafanatiklerim.com/dizi/goodbye-mr-black/
Uncontrollably Fond, 9.3,2016,https://asyafanatiklerim.com/dizi/uncontrollably-fond-tr1/
Entertainer, 8.1,2016,https://asyafanatiklerim.com/dizi/entertainer/
Babysitter, 6.1,2016,https://asyafanatiklerim.com/dizi/babysitter/
Jackpot, 7.4,2016,https://asyafanatiklerim.com/dizi/jackpot/
Bong Soon a Cyborg In Love, 6.6,2016,https://asyafanatiklerim.com/dizi/bong-soon-a-cyborg-in-love/
38 Task Force, 8.3,2016,https://asyafanatiklerim.com/dizi/38-task-force/
Mirror of the Witch, 7.8,2016,https://asyafanatiklerim.com/dizi/mirror-of-the-witch-v4/
Wanted, 7,2016,https://asyafanatiklerim.com/dizi/wanted/
Cinderella and Four Knights, 8.9,2016,https://asyafanatiklerim.com/dizi/cinderella-and-four-knights/
The K2, 9.4,2016,https://asyafanatiklerim.com/dizi/the-k2/
Lets Fight Ghost, 8.9,2016,https://asyafanatiklerim.com/dizi/lets-fight-ghost/
Something About 1 Percent, 8.9,2016,https://asyafanatiklerim.com/dizi/something-about-1-percent-v2/
On the Way to the Airport, 7.7,2016,https://asyafanatiklerim.com/dizi/on-the-way-to-the-airport/
Moonlight Drawn by Clouds, 9.4,2016,https://asyafanatiklerim.com/dizi/moonlight-drawn-by-clouds-tr1/
Page Turner, 8.4,2016,https://asyafanatiklerim.com/dizi/page-turner/
Beautiful Mind, 8.4,2016,https://asyafanatiklerim.com/dizi/beautiful-mind/
Beautiful Gong Shim, 8.5,2016,https://asyafanatiklerim.com/dizi/beautiful-gong-shim/
Fantastic, 7.5,2016,https://asyafanatiklerim.com/dizi/fantastic-news/
The Legend of the Blue Sea, 9.5,2016,https://asyafanatiklerim.com/dizi/the-legend-of-the-blue-sea-v2/
Promise of Migratory Birds, 6.8,2016,https://asyafanatiklerim.com/dizi/promise-of-migratory-birds-tr/
Madame Antoine, 7.9,2016,https://asyafanatiklerim.com/dizi/madame-antoine-v4/
Boku no Yabai Tsuma, 7,2016,https://asyafanatiklerim.com/dizi/boku-no-yabai-tsuma/
Sweet Stranger and Me, 8.6,2016,https://asyafanatiklerim.com/dizi/sweet-stranger-and-me/
The Good Wife, 6.8,2016,https://asyafanatiklerim.com/dizi/the-good-wife/
Night Light, 6.3,2016,https://asyafanatiklerim.com/dizi/night-light-tr/
Shopping King Louie, 8.7,2016,https://asyafanatiklerim.com/dizi/shopping-king-louie/
Baek-Hee Has Returned, 6.7,2016,https://asyafanatiklerim.com/dizi/baek-hee-has-returned/
Pied Piper, 7.8,2016,https://asyafanatiklerim.com/dizi/pied-piper/
The Sound of Your Heart, 7.3,2016,https://asyafanatiklerim.com/dizi/the-sound-of-your-heart/
Hwarang, 9.5,2016,https://asyafanatiklerim.com/dizi/hwarang/
Another Miss Oh, 8.4,2016,https://asyafanatiklerim.com/dizi/another-miss-oh/
Memory, 6.4,2016,https://asyafanatiklerim.com/dizi/memory-tr/
Miss in Kiss, 7.4,2016,https://asyafanatiklerim.com/dizi/miss-in-kiss/
Stay With Me, 7.2,2016,https://asyafanatiklerim.com/dizi/stay-with-me/
Memory Lost, 8.5,2016,https://asyafanatiklerim.com/dizi/memory-lost/
My Little Princess, 8,2016,https://asyafanatiklerim.com/dizi/my-little-princess/
Love O2O, 9.2,2016,https://asyafanatiklerim.com/dizi/love-o2o/
Back to 1989, 7.5,2016,https://asyafanatiklerim.com/dizi/back-to-1989/
Kiss the Series, 7.3,2016,https://asyafanatiklerim.com/dizi/kiss-the-series/
Proud of Love, 6.7,2016,https://asyafanatiklerim.com/dizi/proud-of-love/
Prince of Wolf, 8.3,2016,https://asyafanatiklerim.com/dizi/prince-of-wolf/
Oh My Geum Bi, 6.5,2016,https://asyafanatiklerim.com/dizi/oh-my-geum-bi/
I Will Touch You, 7.9,2016,https://asyafanatiklerim.com/dizi/i-will-touch-you/
Jang Yeong Sil, 7.9,2016,https://asyafanatiklerim.com/dizi/jang-yeong-sil/
My Little Baby, 6.9,2016,https://asyafanatiklerim.com/dizi/my-little-baby/
Ms. Temper and Nam Jung Gi, 6.5,2016,https://asyafanatiklerim.com/dizi/ms-temper-and-nam-jung-gi/
My Wife’s Having an Affair this Week, 6.5,2016,https://asyafanatiklerim.com/dizi/my-wifes-having-an-affair-this-week-new/
Master God of Noodles, 6.9,2016,https://asyafanatiklerim.com/dizi/master-god-of-noodles/
Woman With a Suitcase, 7,2016,https://asyafanatiklerim.com/dizi/woman-with-a-suitcase-tr/
Far Away Love, 8.3,2016,https://asyafanatiklerim.com/dizi/far-away-love/
Vampire Detective, 8.8,2016,https://asyafanatiklerim.com/dizi/vampire-detective/
Moorim School, 9.1,2016,https://asyafanatiklerim.com/dizi/moorim-school/
All of Us Are Dead, 9.3,2022,https://asyafanatiklerim.com/dizi/all-of-us-are-dead/
Rookie Cops, 9.1,2022,https://asyafanatiklerim.com/dizi/rookie-cops/
Through the Darkness, 9.2,2022,https://asyafanatiklerim.com/dizi/through-the-darkness/
Tracer, 8.6,2022,https://asyafanatiklerim.com/dizi/tracer-tr1/
Bloody Heart, 8.8,2022,https://asyafanatiklerim.com/dizi/bloody-heart/
Monstrous, 8.2,2022,https://asyafanatiklerim.com/dizi/monstrous/
The Killer’s Shopping List, 8.6,2022,https://asyafanatiklerim.com/dizi/the-killers-shopping-list/
Shooting Stars, 9.4,2022,https://asyafanatiklerim.com/dizi/shooting-stars/
Love All Play, 9.3,2022,https://asyafanatiklerim.com/dizi/love-all-play/
My Liberation Notes, 9,2022,https://asyafanatiklerim.com/dizi/my-liberation-notes-tr1/
Our Blues, 9,2022,https://asyafanatiklerim.com/dizi/our-blues/
Again My Life, 9.4,2022,https://asyafanatiklerim.com/dizi/again-my-life/
Tomorrow, 9.5,2022,https://asyafanatiklerim.com/dizi/tomorrow/
Pachinko, 9,2022,https://asyafanatiklerim.com/dizi/pachinko/
Soundtrack #1, 9,2022,https://asyafanatiklerim.com/dizi/soundtrack-1/
Kill Heel, 7.6,2022,https://asyafanatiklerim.com/dizi/kill-heel/
Crazy Love, 9,2022,https://asyafanatiklerim.com/dizi/crazy-love/
Military Prosecutor Doberman, 9.3,2022,https://asyafanatiklerim.com/dizi/military-prosecutor-doberman/
A Business Proposal, 9.4,2022,https://asyafanatiklerim.com/dizi/a-business-proposal-tr/
Goodbye to Goodbye, 8.5,2018,https://asyafanatiklerim.com/dizi/goodbye-to-goodbye-tr1/
What a Man Wants, 8,2018,https://asyafanatiklerim.com/film/what-a-man-wants/
Sketch, 7.8,2018,https://asyafanatiklerim.com/dizi/sketch-new/
Denei Shojo: Video Girl Ai, 7.5,2018,https://asyafanatiklerim.com/dizi/denei-shojo-video-girl-ai/
Mistress, 6.8,2018,https://asyafanatiklerim.com/dizi/mistress/
When We Were Young, 8.2,2018,https://asyafanatiklerim.com/dizi/when-we-were-young/
Smile, 8.8,2018,https://asyafanatiklerim.com/dizi/smile/
Last Child, 8.3,2018,https://asyafanatiklerim.com/film/last-child/
Stand by Me, 8.6,2018,https://asyafanatiklerim.com/film/stand-by-me/
Ghost Doctor, 9.4,2022,https://asyafanatiklerim.com/dizi/ghost-doctor/
Thirty-Nine, 8.8,2022,https://asyafanatiklerim.com/dizi/thirty-nine/
Grid, 9.4,2022,https://asyafanatiklerim.com/dizi/grid/
Semantic Error, 8.4,2022,https://asyafanatiklerim.com/dizi/semantic-error/
Forecasting Love and Weather, 8.8,2022,https://asyafanatiklerim.com/dizi/forecasting-love-and-weather/
Twenty-Five Twenty-One, 9.3,2022,https://asyafanatiklerim.com/dizi/twenty-five-twenty-one-tr/
About Time, 8.4,2018,https://asyafanatiklerim.com/dizi/about-time/
The Great Seducer, 8.9,2018,https://asyafanatiklerim.com/dizi/the-great-seducer/
Grass, 7,2018,https://asyafanatiklerim.com/film/grass/
Along with the Gods: The Last 49 Days, 9.4,2018,https://asyafanatiklerim.com/film/along-with-the-gods-the-last-49-days-nw/
Why Secretary Kim, 9.3,2018,https://asyafanatiklerim.com/dizi/why-secretary-kim/
Eulachacha Waikiki, 9.3,2018,https://asyafanatiklerim.com/dizi/eulachacha-waikiki-nw/
Life on Mars, 9.1,2018,https://asyafanatiklerim.com/dizi/life-on-mars/
Sunset in My Hometown, 9.3,2018,https://asyafanatiklerim.com/film/sunset-in-my-hometown/
Are You Human Too, 9.2,2018,https://asyafanatiklerim.com/dizi/are-you-human-too/
Microhabitat, 8.2,2018,https://asyafanatiklerim.com/film/microhabitat/
Our Body, 6.2,2018,https://asyafanatiklerim.com/film/our-body/
The Real Has Come, 8.7,2023,https://asyafanatiklerim.com/dizi/the-real-has-come/
The Secret Romantic Guesthouse, 9.1,2023,https://asyafanatiklerim.com/dizi/the-secret-romantic-guesthouse-tr/
New Vanity Fair, 7.7,2023,https://asyafanatiklerim.com/dizi/new-vanity-fair/
Evilive, 8.7,2023,https://asyafanatiklerim.com/dizi/evilive/
A Good Day to Be a Dog, 7.9,2023,https://asyafanatiklerim.com/dizi/a-good-day-to-be-a-dog/
Strong Girl Nam Soon, 8.6,2023,https://asyafanatiklerim.com/dizi/strong-girl-nam-soon-new/
The Perfect Deal, 8.9,2023,https://asyafanatiklerim.com/dizi/the-perfect-deal/
The Worst of Evil, 9.2,2023,https://asyafanatiklerim.com/dizi/the-worst-of-evil/
Twinkling Watermelon, 9.1,2023,https://asyafanatiklerim.com/dizi/twinkling-watermelon/
Numbers, 8.9,2023,https://asyafanatiklerim.com/dizi/numbers/
Revenant, 9.2,2023,https://asyafanatiklerim.com/dizi/revenant/
Lies Hidden in My Garden, 8.5,2023,https://asyafanatiklerim.com/dizi/lies-hidden-in-my-garden/
King the Land, 9.1,2023,https://asyafanatiklerim.com/dizi/king-the-land/
See You in My 19th Life, 9,2023,https://asyafanatiklerim.com/dizi/see-you-in-my-19th-life/
Happiness Battle, 8,2023,https://asyafanatiklerim.com/dizi/happiness-battle/
Bitch X Rich, 8.6,2023,https://asyafanatiklerim.com/dizi/bitch-x-rich/
Delightfully Deceitful, 8.9,2023,https://asyafanatiklerim.com/dizi/delightfully-deceitful/
Warm on a Cold Night, 6.7,2023,https://asyafanatiklerim.com/dizi/warm-on-a-cold-night/
Pandora: Beneath the Paradise, 8.2,2023,https://asyafanatiklerim.com/dizi/pandora-beneath-the-paradise/
No Math School Trip, 9.2,2023,https://asyafanatiklerim.com/dizi/no-math-school-trip/
Oasis, 9,2023,https://asyafanatiklerim.com/dizi/oasis/
Divorce Attorney Shin, 8.5,2023,https://asyafanatiklerim.com/dizi/divorce-attorney-shin/
Delivery Man, 8.4,2023,https://asyafanatiklerim.com/dizi/delivery-man/
Jinny’s Kitchen, 8.9,2023,https://asyafanatiklerim.com/dizi/jinnys-kitchen/
Call It Love, 9,2023,https://asyafanatiklerim.com/dizi/call-it-love-tr/
Love to Hate You, 9,2023,https://asyafanatiklerim.com/dizi/love-to-hate-you/
The Heavenly Idol, 8.9,2023,https://asyafanatiklerim.com/dizi/the-heavenly-idol/
Our Blooming Youth, 9.2,2023,https://asyafanatiklerim.com/dizi/our-blooming-youth/
Kokdu: Season of Deity, 8.7,2023,https://asyafanatiklerim.com/dizi/kokdu-season-of-deity/
Can We Be Strangers, 8.3,2023,https://asyafanatiklerim.com/dizi/can-we-be-strangers-news/
Boss-dol Mart, 9,2023,https://asyafanatiklerim.com/dizi/boss-dol-mart/
7 Escape: War for Survival, 8.7,2023,https://asyafanatiklerim.com/dizi/7-escape-war-for-survival/
Han River Police, 8.1,2023,https://asyafanatiklerim.com/dizi/han-river-police/
Day of Kidnapping, 9.3,2023,https://asyafanatiklerim.com/dizi/day-of-kidnapping/
Destined With You, 9,2023,https://asyafanatiklerim.com/dizi/destined-with-you/
My Lovely Boxer, 8.5,2023,https://asyafanatiklerim.com/dizi/my-lovely-boxer/
Behind Your Touch, 8.6,2023,https://asyafanatiklerim.com/dizi/behind-your-touch/
The Killing Vote, 9.3,2023,https://asyafanatiklerim.com/dizi/the-killing-vote/
My Dearest, 9.5,2023,https://asyafanatiklerim.com/dizi/my-dearest/
My Lovely Liar, 8.9,2023,https://asyafanatiklerim.com/dizi/my-lovely-liar-tr1/
Longing for You, 8.5,2023,https://asyafanatiklerim.com/dizi/longing-for-you/
Not Others, 8.4,2023,https://asyafanatiklerim.com/dizi/not-others/
The Miracle Brothers, 8.7,2023,https://asyafanatiklerim.com/dizi/the-miracle-brothers-tr/
Heartbeat, 8.9,2023,https://asyafanatiklerim.com/dizi/heartbeat/
Tale of the Nine-Tailed 1938, 9.3,2023,https://asyafanatiklerim.com/dizi/tale-of-the-nine-tailed-1938/
All That We Loved, 8,2023,https://asyafanatiklerim.com/dizi/all-that-we-loved/
My Perfect Stranger, 9.1,2023,https://asyafanatiklerim.com/dizi/my-perfect-stranger/
The Good Bad Mother, 9.6,2023,https://asyafanatiklerim.com/dizi/the-good-bad-mother/
Pale Moon, 7.7,2023,https://asyafanatiklerim.com/dizi/pale-moon/
Queen of the Mask, 7.8,2023,https://asyafanatiklerim.com/dizi/queen-of-the-mask/
Family: The Unbreakable Bond, 8.9,2023,https://asyafanatiklerim.com/dizi/family-the-unbreakable-bond/
Crash Course in Romance, 9,2023,https://asyafanatiklerim.com/dizi/crash-course-in-romance/
Payback, 7.8,2023,https://asyafanatiklerim.com/dizi/payback/
Brain Cooperation, 9,2023,https://asyafanatiklerim.com/dizi/brain-cooperation/
Doctor Cha, 9.2,2023,https://asyafanatiklerim.com/dizi/doctor-cha/
Stealer: The Treasure Keeper, 9,2023,https://asyafanatiklerim.com/dizi/stealer-the-treasure-keeper/
Bo Ra! Deborah, 9.1,2023,https://asyafanatiklerim.com/dizi/bo-ra-deborah/
Joseon Attorney: A Morality, 8.5,2023,https://asyafanatiklerim.com/dizi/joseon-attorney-a-morality/
Duty After School, 9,2023,https://asyafanatiklerim.com/dizi/duty-after-school/
BTS In The Soop, 9.5,2020,https://asyafanatiklerim.com/dizi/bts-in-the-soop/
Goedam, 7.4,2020,https://asyafanatiklerim.com/dizi/goedam/
Handmade Love, 8.5,2020,https://asyafanatiklerim.com/dizi/handmade-love/
SF8, 6.9,2020,https://asyafanatiklerim.com/dizi/sf8/
Lovestruck in the City, 8.9,2020,https://asyafanatiklerim.com/dizi/lovestruck-in-the-city/
Secret Royal Inspector, 9,2020,https://asyafanatiklerim.com/dizi/secret-royal-inspector/
Sweet Home, 9.5,2020,https://asyafanatiklerim.com/dizi/sweet-home/
Run On, 9.3,2020,https://asyafanatiklerim.com/dizi/run-on-v14/
Mr. Queen, 9.5,2020,https://asyafanatiklerim.com/dizi/mr-queen-v1/
Hush, 8,2020,https://asyafanatiklerim.com/dizi/hush-tr/
True Beauty, 9.4,2020,https://asyafanatiklerim.com/dizi/true-beauty-v1/
Cheat on Me If You Can, 8.4,2020,https://asyafanatiklerim.com/dizi/cheat-on-me-if-you-can-tr/
Awaken, 9.1,2020,https://asyafanatiklerim.com/dizi/awaken-tr/
The Uncanny Counter, 9.5,2020,https://asyafanatiklerim.com/dizi/the-uncanny-counter/
The Goddess of Revenge, 8.3,2020,https://asyafanatiklerim.com/dizi/the-goddess-of-revenge-tur3/
Live On, 9.2,2020,https://asyafanatiklerim.com/dizi/live-on-news/
Please Don’t Date Him, 9,2020,https://asyafanatiklerim.com/dizi/please-dont-date-him-v4/
Delayed Justice, 7.6,2020,https://asyafanatiklerim.com/dizi/delayed-justice/
The Penthouse, 8.7,2020,https://asyafanatiklerim.com/dizi/the-penthouse-v16/
Kairos, 9,2020,https://asyafanatiklerim.com/dizi/kairos-tur3/
"Work Later, Drink Now", 8,2021,https://asyafanatiklerim.com/dizi/work-later-drink-now/
The One and Only, 8.8,2021,https://asyafanatiklerim.com/dizi/the-one-and-only/
Must You Go?, 7.3,2021,https://asyafanatiklerim.com/dizi/must-you-go/
The Silent Sea, 8.9,2021,https://asyafanatiklerim.com/dizi/the-silent-sea/
Moonshine, 8.6,2021,https://asyafanatiklerim.com/dizi/moonshine-new/
Flex X Cop, 9.1,2024,https://asyafanatiklerim.com/dizi/flex-x-cop/
A Shop for Killers, 9.4,2024,https://asyafanatiklerim.com/dizi/a-shop-for-killers/
Knight Flower, 8.7,2024,https://asyafanatiklerim.com/dizi/knight-flower/
Marry My Husband, 9.1,2024,https://asyafanatiklerim.com/dizi/marry-my-husband/
Snowdrop, 9.4,2021,https://asyafanatiklerim.com/dizi/snowdrop/
Bulgasal: Immortal Souls, 9.2,2021,https://asyafanatiklerim.com/dizi/bulgasal-immortal-souls/
Bad and Crazy, 9.5,2021,https://asyafanatiklerim.com/dizi/bad-and-crazy/
"The King of Tears, Lee Bang Won", 8.4,2021,https://asyafanatiklerim.com/dizi/the-king-of-tears-lee-bang-won-tr/
Our Beloved Summer, 9.2,2021,https://asyafanatiklerim.com/dizi/our-beloved-summer/
Hellbound, 8.2,2021,https://asyafanatiklerim.com/dizi/hellbound/
One Ordinary Day, 8.9,2021,https://asyafanatiklerim.com/dizi/one-ordinary-day/
School 2021, 8.7,2021,https://asyafanatiklerim.com/dizi/school-2021-new/
Red Sleeve, 9.1,2021,https://asyafanatiklerim.com/dizi/red-sleeve-tr/
"Now, We Are Breaking Up", 8.5,2021,https://asyafanatiklerim.com/dizi/now-we-are-breaking-up/
Melancholia, 8.6,2021,https://asyafanatiklerim.com/dizi/melancholia/
Secret Royal Inspector Joy, 8.8,2021,https://asyafanatiklerim.com/dizi/secret-royal-inspector-joy/
Let Me Be Your Knight, 8.8,2021,https://asyafanatiklerim.com/dizi/let-me-be-your-knight-news/
Happiness, 9.5,2021,https://asyafanatiklerim.com/dizi/happiness/
Would You Like a Cup of Coffee?, 8.1,2021,https://asyafanatiklerim.com/dizi/would-you-like-a-cup-of-coffee/
If You Wish Upon Me, 9.3,2022,https://asyafanatiklerim.com/dizi/if-you-wish-upon-me/
"Poong, the Joseon Psychiatrist", 8.8,2022,https://asyafanatiklerim.com/dizi/poong-the-joseon-psychiatrist/
Today’s Webtoon, 9.2,2022,https://asyafanatiklerim.com/dizi/todays-webtoon-tr/
Big Mouth, 9.5,2022,https://asyafanatiklerim.com/dizi/big-mouth-tr/
Adamas, 9.2,2022,https://asyafanatiklerim.com/dizi/adamas/
Mimicus, 8.6,2022,https://asyafanatiklerim.com/dizi/mimicus/
Dear.M, 8.3,2022,https://asyafanatiklerim.com/dizi/dear-m-tr/
Revenge of Others, 9.2,2022,https://asyafanatiklerim.com/dizi/revenge-of-others/
Behind Every Star, 6.2,2022,https://asyafanatiklerim.com/dizi/behind-every-star/
Bargain, 7.8,2022,https://asyafanatiklerim.com/dizi/bargain/
Curtain Call, 8.4,2022,https://asyafanatiklerim.com/dizi/curtain-call/
May I Help You, 9,2022,https://asyafanatiklerim.com/dizi/may-i-help-you/
The Queen’s Umbrella, 8.9,2022,https://asyafanatiklerim.com/dizi/the-queens-umbrella/
Silent, 8.4,2022,https://asyafanatiklerim.com/dizi/silent/
Glitch, 7.1,2022,https://asyafanatiklerim.com/dizi/glitch/
ACCA: 13-ku Kansatsu-ka, 7.3,2017,https://asyafanatiklerim.com/dizi/acca-13-ku-kansatsu-ka/
Father is Strange, 9,2017,https://asyafanatiklerim.com/dizi/father-is-strange-tr/
Suspicious Partner, 9.3,2017,https://asyafanatiklerim.com/dizi/suspicious-partner-news/
Because This Is My First Life, 9,2017,https://asyafanatiklerim.com/dizi/because-this-is-my-first-life/
Criminal Minds, 9,2017,https://asyafanatiklerim.com/dizi/criminal-minds-tr/
Reunited Worlds, 8.3,2017,https://asyafanatiklerim.com/dizi/reunited-worlds/
The Package, 8.2,2017,https://asyafanatiklerim.com/dizi/the-package/
The King Loves, 8.5,2017,https://asyafanatiklerim.com/dizi/the-king-loves-v1/
Andante, 8.7,2017,https://asyafanatiklerim.com/dizi/andante/
Café Minamdang, 9.2,2022,https://asyafanatiklerim.com/dizi/cafe-minamdang/
Anna, 7.9,2022,https://asyafanatiklerim.com/dizi/anna/
Alchemy of Souls, 9.6,2022,https://asyafanatiklerim.com/dizi/alchemy-of-souls/
Jinxed At First, 8.7,2022,https://asyafanatiklerim.com/dizi/jinxed-at-first-tr1/
Cleaning Up, 8.1,2022,https://asyafanatiklerim.com/dizi/cleaning-up/
Insider, 9.1,2022,https://asyafanatiklerim.com/dizi/insider-new/
"Link: Eat, Love, Die", 9.1,2022,https://asyafanatiklerim.com/dizi/link-eat-love-die/
Why Her?, 9.4,2022,https://asyafanatiklerim.com/dizi/why-her/
Doctor Lawyer, 9.1,2022,https://asyafanatiklerim.com/dizi/doctor-lawyer-tr1/
Eve, 9.2,2022,https://asyafanatiklerim.com/dizi/eve-tr/
Kiss Sixth Sense, 9.4,2022,https://asyafanatiklerim.com/dizi/kiss-sixth-sense/
Welcome to Wedding Hell, 8.1,2022,https://asyafanatiklerim.com/dizi/welcome-to-wedding-hell/
Woori The Virgin, 7.6,2022,https://asyafanatiklerim.com/dizi/woori-the-virgin/
Love Is for Suckers, 8.6,2022,https://asyafanatiklerim.com/dizi/love-is-for-suckers/
Bad Prosecutor, 9.3,2022,https://asyafanatiklerim.com/dizi/bad-prosecutor/
Love in Contract, 8.5,2022,https://asyafanatiklerim.com/dizi/love-in-contract/
